airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration,days_left,price
Indigo,Kolkata,Mumbai,09:00,11:17,1,Economy,6.61,22,7700
SpiceJet,Mumbai,Kolkata,18:00,20:18,2,Business,11.91,35,25735
Vistara,Chennai,Hyderabad,06:00,08:51,2,Economy,8.4,43,8616
Air India,Mumbai,Delhi,19:00,23:14,0,Economy,8.01,28,6992
SpiceJet,Mumbai,Bangalore,00:00,04:27,2,Economy,9.88,45,7238
GO FIRST,Hyderabad,Mumbai,03:00,07:12,2,Economy,4.9,13,12032
Air India,Delhi,Chennai,14:00,16:37,2,Economy,4.06,31,6989
AirAsia,Chennai,Kolkata,03:00,05:03,0,Business,4.82,32,18573
Indigo,Bangalore,Mumbai,19:00,00:37,0,Economy,4.87,32,6724
GO FIRST,Bangalore,Delhi,01:00,04:11,1,Economy,5.62,36,6783
Vistara,Hyderabad,Delhi,18:00,20:41,2,Economy,10.68,4,12652
Vistara,Bangalore,Delhi,04:00,08:54,0,Economy,9.28,2,9720
Vistara,Bangalore,Chennai,16:00,22:36,2,Business,9.3,25,20330
Vistara,Delhi,Kolkata,21:00,23:08,0,Economy,10.15,29,6491
Indigo,Mumbai,Delhi,03:00,08:15,1,Economy,5.12,32,8736
Indigo,Mumbai,Kolkata,03:00,09:57,0,Economy,9.37,1,11071
GO FIRST,Chennai,Hyderabad,20:00,01:48,0,Business,12.08,42,15036
Indigo,Bangalore,Mumbai,01:00,04:22,1,Business,8.12,6,19175
Air India,Bangalore,Delhi,19:00,21:59,2,Economy,7.34,27,10263
Air India,Delhi,Mumbai,05:00,08:10,0,Economy,7.77,12,6830
SpiceJet,Kolkata,Hyderabad,22:00,04:11,2,Business,4.53,10,19715
GO FIRST,Kolkata,Hyderabad,01:00,04:52,1,Economy,8.27,27,7573
GO FIRST,Bangalore,Chennai,16:00,19:05,1,Economy,12.32,21,9679
Indigo,Mumbai,Delhi,13:00,19:01,2,Economy,11.83,42,10423
Air India,Chennai,Delhi,13:00,16:56,2,Economy,4.73,12,9888
GO FIRST,Hyderabad,Kolkata,20:00,22:10,0,Economy,7.34,25,5729
GO FIRST,Bangalore,Chennai,10:00,14:15,2,Economy,6.69,42,7636
GO FIRST,Hyderabad,Bangalore,01:00,06:22,2,Economy,9.61,9,10942
SpiceJet,Kolkata,Mumbai,17:00,22:10,0,Economy,4.9,21,6396
Vistara,Kolkata,Mumbai,11:00,14:44,1,Economy,3.91,5,10092
SpiceJet,Chennai,Bangalore,11:00,15:26,0,Economy,9.97,15,9205
Air India,Mumbai,Bangalore,10:00,16:36,0,Economy,13.21,26,8880
SpiceJet,Chennai,Delhi,08:00,14:57,0,Economy,2.29,34,5125
Indigo,Kolkata,Mumbai,06:00,11:45,0,Economy,12.0,16,9890
GO FIRST,Bangalore,Mumbai,13:00,17:35,2,Economy,10.72,27,11727
SpiceJet,Delhi,Hyderabad,14:00,20:34,2,Business,13.72,1,27955
Vistara,Hyderabad,Delhi,20:00,00:05,0,Economy,9.7,21,9089
Indigo,Chennai,Bangalore,05:00,11:03,2,Economy,4.25,32,7165
Air India,Bangalore,Hyderabad,21:00,02:01,2,Economy,2.87,4,10391
Indigo,Chennai,Hyderabad,18:00,20:29,1,Economy,3.81,37,6653
Vistara,Kolkata,Mumbai,08:00,11:50,1,Business,13.39,33,21117
Indigo,Chennai,Mumbai,10:00,16:37,2,Economy,9.56,36,7956
AirAsia,Hyderabad,Delhi,01:00,07:45,2,Business,14.7,43,17879
GO FIRST,Kolkata,Hyderabad,04:00,06:55,0,Economy,4.39,2,8450
AirAsia,Mumbai,Hyderabad,22:00,01:19,0,Business,9.72,35,19309
AirAsia,Delhi,Kolkata,06:00,08:15,2,Economy,5.7,44,6445
SpiceJet,Bangalore,Kolkata,02:00,04:56,1,Economy,2.69,33,6733
Vistara,Delhi,Hyderabad,08:00,10:58,0,Business,2.84,18,21129
Indigo,Bangalore,Kolkata,14:00,19:18,1,Economy,7.58,33,8614
Indigo,Kolkata,Chennai,13:00,18:36,2,Economy,12.36,5,11695
SpiceJet,Kolkata,Bangalore,01:00,06:06,2,Economy,2.67,34,7871
SpiceJet,Bangalore,Kolkata,20:00,22:00,0,Business,8.25,44,19190
Vistara,Kolkata,Bangalore,09:00,14:36,2,Business,6.05,7,18998
SpiceJet,Mumbai,Chennai,05:00,09:32,2,Business,8.91,44,22066
Air India,Delhi,Hyderabad,15:00,20:02,1,Economy,4.97,4,11518
GO FIRST,Mumbai,Delhi,16:00,21:55,1,Economy,9.16,19,7650
AirAsia,Hyderabad,Chennai,02:00,07:16,0,Economy,2.51,27,5994
GO FIRST,Kolkata,Chennai,13:00,18:12,1,Economy,12.28,48,6426
SpiceJet,Chennai,Kolkata,08:00,10:24,0,Economy,3.7,13,8263
GO FIRST,Chennai,Kolkata,17:00,21:18,0,Business,9.66,16,21474
SpiceJet,Mumbai,Chennai,19:00,21:41,1,Economy,3.69,30,8246
Air India,Chennai,Bangalore,07:00,12:11,2,Economy,11.62,25,11474
Vistara,Chennai,Hyderabad,17:00,20:44,2,Economy,6.84,42,8459
Air India,Kolkata,Mumbai,06:00,10:23,0,Economy,10.24,10,9562
AirAsia,Bangalore,Mumbai,23:00,04:01,0,Economy,6.44,46,4590
Indigo,Delhi,Bangalore,15:00,20:15,0,Economy,8.63,32,6328
Vistara,Bangalore,Kolkata,06:00,08:25,2,Economy,2.88,40,8713
Air India,Hyderabad,Mumbai,02:00,05:22,1,Economy,14.36,41,8607
Vistara,Chennai,Mumbai,22:00,02:13,1,Economy,9.73,38,6191
GO FIRST,Bangalore,Hyderabad,01:00,06:03,1,Economy,9.65,40,6584
Air India,Chennai,Delhi,18:00,23:36,0,Economy,6.81,25,7344
Air India,Kolkata,Bangalore,01:00,07:05,0,Economy,12.9,4,11811
SpiceJet,Chennai,Delhi,12:00,14:16,2,Economy,10.68,34,9567
Vistara,Kolkata,Delhi,04:00,06:20,2,Economy,14.18,44,8678
Vistara,Kolkata,Hyderabad,19:00,22:37,1,Economy,8.35,40,7288
GO FIRST,Delhi,Chennai,16:00,21:00,2,Economy,7.85,17,8867
Vistara,Kolkata,Mumbai,14:00,19:54,2,Economy,2.94,48,7687
Vistara,Hyderabad,Mumbai,07:00,10:17,0,Economy,9.45,28,8484
GO FIRST,Kolkata,Bangalore,02:00,04:32,2,Economy,15.0,33,9944
Vistara,Kolkata,Mumbai,00:00,04:18,0,Economy,8.74,15,9678
Indigo,Mumbai,Kolkata,11:00,14:55,0,Business,7.48,45,16839
GO FIRST,Chennai,Mumbai,21:00,00:43,2,Business,10.8,47,18083
GO FIRST,Mumbai,Kolkata,10:00,14:57,1,Economy,12.52,3,9637
Vistara,Mumbai,Chennai,12:00,17:33,0,Economy,9.11,5,7826
Indigo,Chennai,Delhi,19:00,21:32,0,Business,5.16,24,15505
SpiceJet,Hyderabad,Mumbai,19:00,21:22,0,Economy,14.74,20,8533
SpiceJet,Delhi,Mumbai,00:00,05:16,1,Economy,7.62,48,5951
SpiceJet,Kolkata,Bangalore,07:00,11:36,0,Economy,4.8,21,7321
AirAsia,Hyderabad,Mumbai,09:00,11:52,0,Economy,9.42,1,9085
Vistara,Hyderabad,Kolkata,07:00,12:26,2,Business,12.59,48,22392
GO FIRST,Delhi,Kolkata,10:00,16:59,2,Economy,8.99,32,9486
SpiceJet,Mumbai,Bangalore,05:00,08:47,2,Economy,14.82,49,9429
Vistara,Bangalore,Kolkata,03:00,07:45,2,Economy,8.44,4,13063
Vistara,Bangalore,Kolkata,20:00,02:05,0,Economy,12.98,41,7662
GO FIRST,Mumbai,Hyderabad,06:00,09:16,0,Business,13.66,28,21228
AirAsia,Chennai,Hyderabad,01:00,03:07,0,Economy,5.96,9,8194
Vistara,Chennai,Kolkata,01:00,06:26,1,Economy,4.68,16,9629
SpiceJet,Mumbai,Delhi,17:00,22:50,0,Economy,2.05,43,3419
GO FIRST,Hyderabad,Chennai,11:00,15:23,2,Economy,13.48,26,9927
Air India,Chennai,Kolkata,22:00,00:48,1,Economy,5.71,1,9732
Indigo,Chennai,Hyderabad,12:00,14:33,1,Economy,8.35,14,10308
AirAsia,Delhi,Bangalore,05:00,09:13,0,Economy,14.05,40,6348
GO FIRST,Bangalore,Delhi,16:00,21:42,1,Economy,2.31,2,8040
Vistara,Mumbai,Hyderabad,01:00,04:37,1,Economy,14.14,24,9704
SpiceJet,Delhi,Chennai,23:00,02:48,0,Economy,11.84,47,5268
AirAsia,Bangalore,Kolkata,00:00,05:55,2,Economy,6.95,13,10514
GO FIRST,Kolkata,Delhi,11:00,15:22,2,Business,13.73,35,19193
AirAsia,Bangalore,Delhi,02:00,05:58,0,Economy,8.66,44,4409
GO FIRST,Chennai,Hyderabad,09:00,14:27,0,Economy,9.53,33,7041
AirAsia,Delhi,Mumbai,10:00,14:21,0,Economy,5.21,4,7929
GO FIRST,Hyderabad,Delhi,03:00,09:49,1,Economy,8.47,22,8572
Vistara,Hyderabad,Mumbai,11:00,16:30,1,Business,11.11,35,20453
SpiceJet,Delhi,Kolkata,12:00,16:05,2,Business,2.55,29,22905
Vistara,Bangalore,Hyderabad,16:00,22:59,0,Economy,8.17,45,5267
Air India,Chennai,Kolkata,21:00,03:59,0,Economy,5.4,4,10050
Indigo,Delhi,Hyderabad,14:00,18:04,1,Economy,4.94,7,9029
Indigo,Delhi,Kolkata,22:00,00:01,2,Economy,9.42,11,9577
Air India,Delhi,Hyderabad,23:00,02:35,0,Economy,2.45,38,3804
Air India,Kolkata,Chennai,15:00,19:20,2,Business,12.75,4,25179
Indigo,Delhi,Bangalore,12:00,15:15,2,Economy,9.13,43,8176
Air India,Chennai,Hyderabad,22:00,01:57,1,Economy,10.97,20,11365
Air India,Delhi,Hyderabad,19:00,21:43,0,Economy,12.92,19,7770
Vistara,Hyderabad,Mumbai,07:00,13:29,2,Business,5.59,35,18197
Air India,Delhi,Kolkata,11:00,17:02,2,Economy,12.05,49,9188
Indigo,Hyderabad,Kolkata,22:00,00:14,1,Business,4.24,20,22744
Air India,Chennai,Kolkata,03:00,05:00,2,Business,2.18,27,18106
AirAsia,Delhi,Mumbai,00:00,06:20,2,Economy,3.53,7,9890
AirAsia,Mumbai,Hyderabad,23:00,02:32,2,Business,9.97,19,23616
GO FIRST,Mumbai,Kolkata,10:00,15:47,0,Economy,8.43,8,9822
Indigo,Mumbai,Hyderabad,20:00,00:04,1,Economy,11.05,46,8162
SpiceJet,Hyderabad,Chennai,03:00,07:35,1,Economy,10.8,22,10066
GO FIRST,Mumbai,Chennai,03:00,07:04,1,Economy,13.86,36,8784
AirAsia,Mumbai,Kolkata,06:00,08:52,1,Economy,6.86,35,7761
Vistara,Mumbai,Hyderabad,00:00,02:58,1,Economy,12.9,12,12231
Air India,Bangalore,Delhi,15:00,19:06,0,Business,14.83,5,19130
SpiceJet,Delhi,Chennai,13:00,18:04,0,Economy,6.83,7,8108
GO FIRST,Kolkata,Bangalore,10:00,16:07,0,Economy,7.58,8,8472
AirAsia,Delhi,Bangalore,10:00,12:11,2,Economy,13.98,9,12273
AirAsia,Mumbai,Delhi,16:00,19:09,2,Economy,14.92,45,8823
AirAsia,Mumbai,Kolkata,02:00,07:34,2,Business,14.01,38,17884
Air India,Delhi,Mumbai,03:00,05:38,0,Business,5.26,17,19163
Air India,Chennai,Kolkata,12:00,14:22,2,Business,7.96,27,19666
GO FIRST,Mumbai,Chennai,12:00,16:15,0,Economy,11.33,24,8956
Air India,Mumbai,Chennai,08:00,10:26,2,Economy,12.2,2,13030
SpiceJet,Mumbai,Kolkata,09:00,13:43,0,Economy,13.07,23,9431
SpiceJet,Bangalore,Mumbai,02:00,07:15,0,Economy,10.68,17,9175
Air India,Kolkata,Mumbai,07:00,13:37,2,Economy,14.49,49,10791
AirAsia,Mumbai,Chennai,20:00,22:25,2,Economy,13.91,1,12159
Air India,Hyderabad,Bangalore,04:00,09:25,0,Economy,12.61,25,7736
SpiceJet,Chennai,Delhi,16:00,22:15,1,Economy,6.01,2,10972
Vistara,Mumbai,Hyderabad,19:00,00:18,1,Business,3.13,3,20757
Vistara,Bangalore,Hyderabad,04:00,07:03,2,Economy,8.42,5,11026
Vistara,Mumbai,Hyderabad,02:00,04:42,2,Business,10.94,32,22530
Vistara,Bangalore,Chennai,19:00,22:54,1,Economy,9.48,32,8991
GO FIRST,Hyderabad,Kolkata,03:00,08:40,0,Economy,8.53,40,4614
Vistara,Chennai,Bangalore,20:00,22:15,0,Economy,5.0,39,5594
SpiceJet,Chennai,Hyderabad,21:00,02:27,2,Economy,8.38,1,10401
GO FIRST,Bangalore,Mumbai,13:00,15:59,1,Economy,5.06,21,8420
Indigo,Hyderabad,Delhi,13:00,16:30,1,Economy,7.91,20,9282
GO FIRST,Kolkata,Delhi,18:00,22:03,2,Economy,2.96,33,7232
GO FIRST,Delhi,Kolkata,02:00,06:42,2,Economy,3.99,38,8155
Air India,Delhi,Mumbai,09:00,14:32,0,Business,12.24,16,23719
GO FIRST,Hyderabad,Mumbai,14:00,18:51,0,Economy,11.25,20,7514
Vistara,Hyderabad,Delhi,13:00,15:34,1,Economy,8.4,11,11158
AirAsia,Delhi,Mumbai,17:00,19:42,1,Economy,6.91,40,7161
Indigo,Chennai,Bangalore,06:00,12:18,1,Economy,4.21,21,7112
Indigo,Chennai,Delhi,03:00,09:08,2,Economy,3.52,5,10358
Air India,Delhi,Bangalore,23:00,01:07,2,Economy,14.1,25,10320
Indigo,Hyderabad,Chennai,20:00,22:09,2,Business,3.66,3,26544
Vistara,Hyderabad,Bangalore,08:00,14:28,2,Economy,10.19,33,11668
AirAsia,Delhi,Bangalore,20:00,02:24,1,Economy,5.16,35,8404
AirAsia,Hyderabad,Delhi,13:00,19:39,0,Economy,3.09,9,6830
Indigo,Kolkata,Delhi,15:00,21:37,2,Economy,9.04,49,6844
Vistara,Hyderabad,Kolkata,09:00,12:30,1,Economy,9.86,37,8647
Indigo,Kolkata,Bangalore,12:00,18:47,1,Economy,10.4,38,6307
Indigo,Chennai,Kolkata,16:00,19:50,1,Economy,3.44,42,5326
Indigo,Chennai,Delhi,06:00,09:25,1,Economy,7.66,17,10569
GO FIRST,Chennai,Bangalore,09:00,11:15,1,Economy,4.07,33,7714
Air India,Mumbai,Hyderabad,22:00,04:20,1,Economy,12.63,15,8538
Air India,Hyderabad,Bangalore,07:00,10:36,2,Economy,6.61,4,11335
SpiceJet,Mumbai,Hyderabad,20:00,02:41,2,Economy,8.9,10,11853
GO FIRST,Hyderabad,Bangalore,22:00,01:14,1,Economy,3.44,34,6761
SpiceJet,Mumbai,Bangalore,04:00,06:31,2,Economy,9.57,18,13132
AirAsia,Mumbai,Bangalore,07:00,11:14,0,Economy,2.85,7,8438
SpiceJet,Bangalore,Kolkata,18:00,23:13,0,Economy,14.34,25,7773
AirAsia,Bangalore,Chennai,12:00,15:29,0,Economy,8.16,15,9292
Vistara,Chennai,Hyderabad,11:00,17:32,1,Economy,12.37,9,12576
Air India,Kolkata,Mumbai,15:00,20:21,2,Economy,5.49,30,10847
Indigo,Chennai,Kolkata,08:00,13:34,2,Economy,8.16,43,8036
Vistara,Chennai,Mumbai,03:00,07:09,2,Economy,10.9,10,10599
GO FIRST,Chennai,Mumbai,01:00,04:44,2,Economy,4.79,15,11851
Air India,Kolkata,Mumbai,23:00,03:02,0,Business,13.53,7,25007
Indigo,Bangalore,Mumbai,20:00,23:20,2,Economy,14.7,7,12786
Air India,Kolkata,Hyderabad,12:00,16:38,2,Economy,9.74,42,10374
Vistara,Mumbai,Chennai,16:00,22:13,1,Economy,13.31,15,11501
AirAsia,Hyderabad,Delhi,20:00,00:52,1,Economy,4.5,23,7784
Indigo,Bangalore,Delhi,04:00,07:43,1,Business,9.81,2,21341
AirAsia,Kolkata,Mumbai,22:00,03:54,0,Business,8.9,21,16162
GO FIRST,Bangalore,Hyderabad,11:00,15:22,1,Economy,6.43,29,7065
AirAsia,Delhi,Kolkata,21:00,03:20,0,Economy,8.71,12,7830
GO FIRST,Kolkata,Delhi,20:00,23:27,0,Economy,7.62,37,5635
GO FIRST,Mumbai,Delhi,05:00,11:46,1,Economy,7.39,43,5754
AirAsia,Chennai,Hyderabad,05:00,08:33,1,Economy,9.58,37,8488
SpiceJet,Delhi,Mumbai,07:00,10:31,0,Economy,2.23,15,6906
Vistara,Mumbai,Hyderabad,05:00,11:23,1,Business,9.24,24,21771
Indigo,Hyderabad,Chennai,04:00,06:21,0,Economy,7.31,6,8984
Vistara,Chennai,Hyderabad,15:00,19:49,1,Economy,3.39,42,6182
Indigo,Mumbai,Bangalore,10:00,15:51,0,Economy,4.26,4,9478
Indigo,Bangalore,Hyderabad,00:00,02:26,2,Business,4.57,34,23624
AirAsia,Delhi,Bangalore,15:00,18:37,2,Economy,13.75,17,12204
AirAsia,Chennai,Mumbai,16:00,18:55,2,Economy,12.54,46,8214
GO FIRST,Mumbai,Hyderabad,16:00,20:44,0,Economy,14.18,47,6099
Indigo,Delhi,Bangalore,10:00,13:45,1,Economy,9.05,13,11432
AirAsia,Chennai,Mumbai,11:00,15:53,1,Economy,7.68,30,7382
SpiceJet,Mumbai,Hyderabad,00:00,02:29,0,Economy,7.24,30,6964
Vistara,Hyderabad,Bangalore,15:00,20:16,2,Economy,8.15,46,6448
SpiceJet,Kolkata,Hyderabad,03:00,07:20,0,Economy,8.5,47,4485
GO FIRST,Kolkata,Hyderabad,06:00,08:38,0,Economy,5.62,4,7079
SpiceJet,Mumbai,Kolkata,13:00,15:24,1,Economy,7.51,2,8822
GO FIRST,Bangalore,Delhi,03:00,07:43,0,Economy,8.69,43,5320
GO FIRST,Delhi,Mumbai,01:00,07:06,1,Economy,4.37,1,10088
Air India,Hyderabad,Mumbai,13:00,15:57,1,Economy,3.87,39,6229
Air India,Chennai,Hyderabad,20:00,01:25,2,Business,8.12,4,26468
Air India,Chennai,Mumbai,02:00,08:03,0,Economy,8.96,12,9627
Air India,Kolkata,Chennai,16:00,18:19,0,Economy,9.15,38,5004
GO FIRST,Mumbai,Bangalore,12:00,14:05,0,Economy,13.49,44,7423
Air India,Kolkata,Delhi,14:00,20:21,0,Business,9.77,3,24893
SpiceJet,Chennai,Mumbai,03:00,07:16,1,Economy,5.03,16,7561
SpiceJet,Kolkata,Bangalore,05:00,11:18,1,Economy,7.96,16,9742
Indigo,Chennai,Hyderabad,05:00,11:17,1,Economy,3.05,48,5400
Vistara,Delhi,Chennai,09:00,15:27,0,Business,6.7,25,16240
Vistara,Hyderabad,Kolkata,03:00,07:13,2,Economy,9.37,40,10406
SpiceJet,Delhi,Mumbai,20:00,02:52,1,Economy,10.49,48,6044
Vistara,Mumbai,Hyderabad,15:00,19:14,2,Business,5.02,41,16161
AirAsia,Hyderabad,Mumbai,04:00,09:14,2,Economy,6.44,26,10213
Indigo,Delhi,Mumbai,00:00,06:45,0,Economy,11.7,40,6909
Indigo,Bangalore,Chennai,15:00,18:56,1,Economy,13.98,40,9014
Indigo,Hyderabad,Kolkata,07:00,13:23,1,Economy,10.99,32,7608
GO FIRST,Mumbai,Chennai,20:00,22:36,1,Economy,2.93,14,7734
Indigo,Mumbai,Delhi,21:00,02:46,1,Business,13.15,13,23336
Vistara,Chennai,Mumbai,07:00,12:26,2,Economy,8.16,8,9851
Indigo,Hyderabad,Mumbai,20:00,23:30,0,Economy,9.71,9,9664
Vistara,Mumbai,Bangalore,15:00,18:38,1,Economy,5.72,10,10757
AirAsia,Chennai,Kolkata,06:00,10:28,0,Economy,13.02,40,7145
Indigo,Mumbai,Delhi,09:00,14:23,1,Economy,7.96,18,10282
SpiceJet,Delhi,Mumbai,13:00,17:58,2,Business,9.81,20,26702
AirAsia,Chennai,Delhi,18:00,00:09,2,Economy,6.21,46,7016
GO FIRST,Chennai,Hyderabad,16:00,20:05,0,Business,6.19,20,21010
Indigo,Bangalore,Delhi,12:00,16:18,2,Economy,9.21,34,9140
Air India,Kolkata,Hyderabad,08:00,11:26,0,Economy,11.5,24,8446
Vistara,Hyderabad,Chennai,14:00,17:28,0,Economy,8.19,37,5569
SpiceJet,Kolkata,Delhi,04:00,08:17,0,Economy,6.27,43,5769
Vistara,Delhi,Chennai,17:00,22:56,0,Economy,6.82,19,6988
AirAsia,Mumbai,Chennai,00:00,03:16,0,Economy,14.68,38,6142
Vistara,Bangalore,Mumbai,06:00,08:36,0,Economy,8.88,16,9377
Air India,Bangalore,Hyderabad,19:00,23:20,2,Economy,7.49,24,8974
Vistara,Hyderabad,Delhi,14:00,17:11,0,Economy,10.75,33,6459
AirAsia,Mumbai,Kolkata,18:00,20:43,2,Business,8.98,13,25045
SpiceJet,Kolkata,Mumbai,01:00,05:07,0,Business,5.26,22,16824
Air India,Kolkata,Hyderabad,04:00,07:55,2,Economy,2.57,48,7002
Indigo,Mumbai,Bangalore,01:00,05:15,2,Economy,5.26,49,5769
Vistara,Mumbai,Hyderabad,17:00,20:42,1,Business,11.42,33,22328
Vistara,Kolkata,Delhi,22:00,00:38,1,Business,9.41,36,18395
AirAsia,Delhi,Bangalore,09:00,11:57,1,Business,13.64,29,20181
SpiceJet,Hyderabad,Bangalore,01:00,06:58,2,Economy,12.2,33,10862
SpiceJet,Bangalore,Delhi,18:00,23:32,1,Economy,4.44,14,10616
Indigo,Kolkata,Bangalore,13:00,15:36,0,Economy,10.43,22,8376
SpiceJet,Chennai,Hyderabad,13:00,17:14,1,Economy,8.61,42,7064
AirAsia,Hyderabad,Kolkata,16:00,19:34,2,Economy,3.18,37,7437
Vistara,Bangalore,Mumbai,15:00,18:25,2,Economy,8.51,1,14554
Indigo,Bangalore,Chennai,10:00,16:30,2,Business,4.75,22,26061
Indigo,Bangalore,Chennai,01:00,07:29,2,Economy,7.47,43,7231
Air India,Bangalore,Hyderabad,16:00,18:37,2,Economy,12.51,29,12594
Air India,Chennai,Delhi,22:00,00:16,1,Economy,7.59,1,10354
Air India,Chennai,Mumbai,12:00,16:18,1,Economy,8.63,39,7843
AirAsia,Delhi,Kolkata,09:00,14:38,1,Business,4.27,38,15048
GO FIRST,Mumbai,Bangalore,18:00,23:58,1,Business,13.88,7,20268
Air India,Kolkata,Chennai,21:00,02:44,2,Economy,6.92,29,10704
GO FIRST,Delhi,Mumbai,15:00,21:28,1,Business,2.13,11,17926
AirAsia,Hyderabad,Delhi,19:00,00:39,0,Business,13.36,3,21572
SpiceJet,Chennai,Kolkata,14:00,17:30,0,Business,6.89,31,14795
GO FIRST,Delhi,Kolkata,01:00,06:56,2,Economy,14.89,38,10963
GO FIRST,Bangalore,Kolkata,07:00,10:55,2,Economy,14.96,40,10719
Vistara,Kolkata,Chennai,07:00,13:58,0,Economy,14.85,16,10800
Vistara,Delhi,Hyderabad,09:00,12:30,1,Economy,6.92,7,8215
AirAsia,Bangalore,Kolkata,04:00,07:43,1,Economy,3.93,46,6164
SpiceJet,Delhi,Mumbai,14:00,16:48,0,Economy,2.07,49,2918
Air India,Bangalore,Kolkata,09:00,15:58,2,Business,13.41,38,18227
Vistara,Mumbai,Kolkata,06:00,08:54,1,Business,4.99,36,19173
SpiceJet,Kolkata,Bangalore,12:00,14:53,1,Economy,2.4,11,8026
Indigo,Hyderabad,Mumbai,13:00,16:58,1,Economy,11.31,1,13143
Indigo,Chennai,Delhi,19:00,00:34,1,Economy,3.6,32,6840
Air India,Mumbai,Delhi,20:00,22:49,2,Economy,2.4,11,9324
GO FIRST,Bangalore,Delhi,04:00,06:44,1,Economy,8.54,33,6517
Indigo,Delhi,Chennai,08:00,12:25,0,Business,14.54,34,22665
Vistara,Delhi,Kolkata,00:00,04:20,0,Economy,10.53,38,5509
GO FIRST,Delhi,Kolkata,05:00,09:45,0,Economy,6.06,3,10358
Indigo,Chennai,Kolkata,07:00,10:31,0,Economy,3.73,18,6133
GO FIRST,Hyderabad,Chennai,16:00,22:27,1,Economy,13.14,36,8677
SpiceJet,Delhi,Kolkata,10:00,16:23,0,Economy,6.81,12,8818
Vistara,Chennai,Mumbai,10:00,14:23,2,Business,8.47,3,24830
AirAsia,Bangalore,Kolkata,00:00,02:39,1,Economy,8.03,12,11700
Air India,Hyderabad,Mumbai,08:00,13:47,2,Economy,14.46,18,12096
GO FIRST,Hyderabad,Mumbai,13:00,19:25,0,Economy,3.04,24,6491
Vistara,Mumbai,Bangalore,09:00,13:52,1,Economy,6.5,14,10041
Indigo,Mumbai,Hyderabad,11:00,15:29,1,Economy,8.44,23,9290
Indigo,Delhi,Hyderabad,01:00,04:30,0,Economy,10.18,29,7723
Indigo,Hyderabad,Chennai,20:00,23:54,0,Business,4.87,38,15025
Air India,Bangalore,Mumbai,10:00,13:07,1,Economy,13.63,5,13023
SpiceJet,Delhi,Bangalore,10:00,14:12,0,Economy,13.44,16,7809
GO FIRST,Chennai,Delhi,13:00,17:12,0,Economy,7.28,34,5068
GO FIRST,Delhi,Kolkata,16:00,18:24,1,Economy,14.49,22,8411
Air India,Chennai,Kolkata,00:00,06:40,1,Economy,14.1,23,9950
SpiceJet,Delhi,Mumbai,16:00,21:55,1,Economy,13.81,32,8553
Vistara,Bangalore,Kolkata,18:00,00:03,2,Economy,9.01,3,13576
Indigo,Delhi,Kolkata,12:00,15:01,1,Business,4.83,14,18464
GO FIRST,Delhi,Kolkata,12:00,17:54,2,Economy,13.86,43,9613
SpiceJet,Mumbai,Bangalore,00:00,03:21,1,Economy,3.41,14,8608
SpiceJet,Chennai,Kolkata,03:00,07:58,0,Business,2.16,34,20393
Vistara,Bangalore,Mumbai,17:00,22:26,1,Business,7.57,24,21777
GO FIRST,Bangalore,Kolkata,22:00,02:52,0,Economy,8.78,44,5584
Air India,Delhi,Kolkata,17:00,22:13,2,Economy,3.58,36,8564
Indigo,Delhi,Kolkata,14:00,20:14,1,Business,4.81,44,19745
Vistara,Mumbai,Hyderabad,00:00,05:16,2,Business,7.64,28,17509
Indigo,Kolkata,Chennai,22:00,03:18,1,Economy,6.52,15,9477
SpiceJet,Mumbai,Delhi,10:00,15:33,0,Economy,6.69,12,7547
Air India,Chennai,Delhi,11:00,14:10,0,Business,3.04,42,16247
Vistara,Kolkata,Delhi,10:00,13:02,0,Economy,11.04,37,7125
Vistara,Delhi,Chennai,06:00,12:26,2,Economy,14.37,3,15462
Indigo,Kolkata,Hyderabad,12:00,18:09,1,Business,11.93,7,25951
Vistara,Mumbai,Hyderabad,22:00,03:38,1,Economy,6.76,25,6917
SpiceJet,Bangalore,Hyderabad,00:00,02:07,0,Economy,10.35,18,8282
GO FIRST,Bangalore,Delhi,02:00,05:20,1,Economy,12.9,43,9266
Air India,Bangalore,Delhi,00:00,06:45,2,Economy,4.94,17,11236
GO FIRST,Kolkata,Bangalore,05:00,11:06,0,Economy,6.83,38,4786
GO FIRST,Bangalore,Mumbai,01:00,06:29,2,Business,6.33,37,21856
GO FIRST,Hyderabad,Bangalore,10:00,16:21,0,Business,3.43,30,20963
Vistara,Mumbai,Hyderabad,18:00,00:37,2,Economy,13.79,31,12616
GO FIRST,Kolkata,Hyderabad,14:00,18:11,1,Business,3.3,7,23559
GO FIRST,Delhi,Chennai,12:00,16:39,2,Economy,2.29,34,9398
AirAsia,Delhi,Bangalore,22:00,02:45,0,Economy,14.69,32,6265
AirAsia,Bangalore,Mumbai,11:00,16:31,2,Economy,14.07,15,13057
SpiceJet,Bangalore,Delhi,03:00,06:49,2,Economy,2.13,40,6901
Vistara,Delhi,Bangalore,04:00,10:38,1,Business,11.53,33,20162
SpiceJet,Kolkata,Delhi,19:00,00:40,0,Economy,6.25,3,10550
Indigo,Hyderabad,Kolkata,02:00,07:58,1,Business,10.79,44,20157
Air India,Chennai,Delhi,22:00,01:21,2,Economy,11.84,10,13010
Vistara,Chennai,Hyderabad,00:00,04:50,1,Economy,12.92,22,10956
